link,nb_likes,nb_post_comments,likesPerSubs,commentsPerSubs,subs
Cb4f2jHIQVP,1546,38,4194.96677601144,103.11043822020356,0.36853688778673277
Cb5JAQSohgU,2106,80,5714.489023467071,217.0746067793759,0.36853688778673277
Cb5Nes_qjtb,1082,13,2935.934056691059,35.274623601648585,0.36853688778673277
Cb5U3NboS4_,1140,68,3093.313146606107,184.51341576246952,0.36853688778673277
Cb5bqRjIdr3,3115,159,8452.342501471949,431.4357809740096,0.36853688778673277
Cb6_6-2osoH,1859,83,5044.271175035748,225.2149045336025,0.36853688778673277
Cb7kOGMotBd,779,14,2113.763983514173,37.988056186390786,0.36853688778673277
Cb70SYsI5BN,1626,90,4412.041382790815,244.2089326267979,0.36853688778673277
Cb8ARDqIMzc,343,8,930.7073765665742,21.70746067793759,0.36853688778673277
Cb8GfI_IyUv,3735,199,10134.670704012113,539.9730843636976,0.36853688778673277
Cb9iSsYIA2I,1381,77,3747.2503995289767,208.9343090251493,0.36853688778673277
Cb9lLLhoG3n,1136,46,3082.459416267138,124.81789889814115,0.36853688778673277
Cb-XTD9Iv_7,1570,73,4260.089158045253,198.08057868618053,0.36853688778673277
Cb-kJy2oyRm,1616,76,4384.907056943393,206.22087644040712,0.36853688778673277
CcASnTQI9kM,3494,200,9480.733451089243,542.6865169484398,0.36853688778673277
CcAWtpPouBT,1076,35,2919.653461182606,94.97014046597695,0.36853688778673277
CcAf2D3IrBZ,1267,55,3437.919084868366,149.23879216082094,0.36853688778673277
CcArCaBK4mZ,2068,64,5611.378585246867,173.65968542350072,0.36853688778673277
CcA-hEwoSm0,246,6,667.504415846581,16.280595508453192,0.36853688778673277
CcBOmQ-o_W_,3358,154,9111.706619564304,417.8686180502986,0.36853688778673277
CcDQ2DIo2PI,2349,57,6373.853141559425,154.66565733030532,0.36853688778673277
CcDcXs9oMpw,2318,68,6289.736731432417,184.51341576246952,0.36853688778673277
CcFRTdEISIU,1248,84,3386.363865758264,227.9283371183447,0.36853688778673277
CcFU1KxIiuu,305,9,827.5969383463706,24.42089326267979,0.36853688778673277
CcH4T89IMPr,315,1,854.7312641937926,2.7134325847421987,0.36853688778673277
CcH7W6ioK8H,1797,51,4876.038354781731,138.38506182185213,0.36853688778673277
CcINEYhI-V2,803,19,2178.886365547986,51.55521911010178,0.36853688778673277
CcIdKhKIUvf,2905,95,7882.521658676088,257.7760955505089,0.36853688778673277
CcIoB0UITAA,918,94,2490.9311127933383,255.0626629657667,0.36853688778673277
CcKO4Tooibf,1744,41,4732.226427790395,111.25073597443016,0.36853688778673277
CcKqLRfoPMa,1632,20,4428.321978299268,54.268651694843975,0.36853688778673277
CcLFqfTIKFC,1124,49,3049.8982252502315,132.95819665236775,0.36853688778673277
CcLNFNkoIHw,1260,14,3418.9250567751706,37.988056186390786,0.36853688778673277
CcLgqISo4z_,7111,152,19295.219110101778,412.44175288081425,0.36853688778673277
CcLhelqIb6K,1882,77,5106.680124484818,208.9343090251493,0.36853688778673277
CcLjE8-okw6,1697,64,4604.695096307511,173.65968542350072,0.36853688778673277
CcLkUluoD5G,1961,114,5321.041298679452,309.33131466061064,0.36853688778673277
CcLl_hmIWbL,2755,145,7475.506770964758,393.4477247876188,0.36853688778673277
CcLm07YIzjE,2864,255,7771.270922701658,691.9253091092608,0.36853688778673277
CcLn6ZOItGc,1951,96,5293.90697283203,260.4895281352511,0.36853688778673277
CcLoTGnISYS,2999,68,8137.584321641854,184.51341576246952,0.36853688778673277
CcLpvosIam7,3350,76,9089.999158886367,206.22087644040712,0.36853688778673277
CcLq68tIWgP,236,4,640.370089999159,10.853730338968795,0.36853688778673277
CcLwQc0IlfR,3640,145,9876.894608461604,393.4477247876188,0.36853688778673277
CcL2b9YoVcP,2293,96,6221.900916813862,260.4895281352511,0.36853688778673277
CcL40PuIHRU,1555,73,4219.38766927412,198.08057868618053,0.36853688778673277
CcM_gKsoVo1,1583,140,4295.363781646901,379.8805618639078,0.36853688778673277
CcNECbJImO-,2733,367,7415.811254100429,995.829758600387,0.36853688778673277
CcNOaleIZG8,2921,177,7925.936580031963,480.2775674993692,0.36853688778673277
CcNTmmkIdAs,2035,94,5521.835309950375,255.0626629657667,0.36853688778673277
CcNkLeKI8n4,2382,208,6463.396416855918,564.3939776263774,0.36853688778673277
CcNyM8ZIwka,4631,330,12565.906299941124,895.4327529649256,0.36853688778673277
CcN7Tl_IJdd,1364,16,3701.1220455883595,43.41492135587518,0.36853688778673277
CcOF4uYoUrh,479,0,1299.7342080915132,0.0,0.36853688778673277
CcPkSEnoFSw,3216,101,8726.399192530911,274.0566910589621,0.36853688778673277
CcPn0JGoTvR,4845,198,13146.580873075953,537.2596517789553,0.36853688778673277
CcQA5cvIRor,2659,189,7215.017242829506,512.8387585162756,0.36853688778673277
CcQgR77j_Al,3865,227,10487.4169400286,615.9491967364792,0.36853688778673277
CcQjRR3IPtB,4233,218,11485.960131213727,591.5283034737994,0.36853688778673277
CcQ15yNjGU_,3644,164,9887.748338800573,445.0029438977206,0.36853688778673277
CcR8099Io7I,2328,68,6316.871057279839,184.51341576246952,0.36853688778673277
CcSBhftI07t,3432,201,9312.500630835226,545.3999495331819,0.36853688778673277
CcSMH68oAA1,4978,199,13507.467406846667,539.9730843636976,0.36853688778673277
CcS10peoYQ5,2076,62,5633.086045924805,168.23282025401633,0.36853688778673277
CcS-vGrINxx,941,18,2553.340062242409,48.84178652535958,0.36853688778673277
CcS_fKSIshE,996,6,2702.5788544032303,16.280595508453192,0.36853688778673277
CcUmoepownD,3627,142,9841.619984859955,385.30742703339223,0.36853688778673277
CcUshuXIERL,1867,40,5065.978635713685,108.53730338968795,0.36853688778673277
CcVD1GgoeY2,1349,11,3660.420556817226,29.847758432164188,0.36853688778673277
CcVanUsIYaj,1834,38,4976.435360417193,103.11043822020356,0.36853688778673277
CcVe6yuo8jD,571,12,1549.3700058877955,32.561191016906385,0.36853688778673277
CcVvpmhoQIo,399,14,1082.6596013121373,37.988056186390786,0.36853688778673277
CcXVCuuouzw,1389,76,3768.957860206914,206.22087644040712,0.36853688778673277
CcXgkfZIjSl,2834,130,7689.867945159392,352.74623601648585,0.36853688778673277
CcXp2oToJv_,2991,93,8115.876860963916,252.34923038102448,0.36853688778673277
CcYJufRoxdF,2521,143,6840.563546135083,388.02085961813447,0.36853688778673277
CcYPACgI9Pu,3047,70,8267.82908570948,189.9402809319539,0.36853688778673277
CcYZ0AwITeI,355,11,963.2685675834806,29.847758432164188,0.36853688778673277
CcaNBYGIvVU,2786,131,7559.623181091766,355.45966860122803,0.36853688778673277
CcaYOM3oXL3,1705,12,4626.402556985449,32.561191016906385,0.36853688778673277
Ccawf4FI_EJ,4632,248,12568.619732525865,672.9312810160653,0.36853688778673277
CccnC_bosdh,2041,67,5538.115905458828,181.7999831777273,0.36853688778673277
CcdFohUo1M-,2736,48,7423.951551854656,130.24476406762554,0.36853688778673277
CcdYDgnI46o,548,5,1486.9610564387249,13.567162923710994,0.36853688778673277
Ccdi2zLIojo,1704,22,4623.6891244007065,59.695516864328376,0.36853688778673277
CcfLvUAoyDf,2935,181,7963.924636218354,491.131297838338,0.36853688778673277
Ccf7UlKIpH-,4117,198,11171.201951383633,537.2596517789553,0.36853688778673277
CcgE80Jo3B2,1052,15,2854.531079148793,40.701488771132986,0.36853688778673277
CchfDijoFja,1581,38,4289.936916477416,103.11043822020356,0.36853688778673277
CchsikVonjf,1881,56,5103.9666919000765,151.95222474556314,0.36853688778673277
CchusEVobaL,4215,158,11437.118344688368,428.72234838926744,0.36853688778673277
CciF6rRI94C,2066,55,5605.951720077383,149.23879216082094,0.36853688778673277
CciUQHTofnF,1204,61,3266.9728320296076,165.51938766927412,0.36853688778673277
CcioV-VIGEi,1326,40,3598.0116073681556,108.53730338968795,0.36853688778673277
CckDWhuornq,2316,96,6284.309866262933,260.4895281352511,0.36853688778673277
CckI7THIFo-,2818,72,7646.453023803517,195.36714610143832,0.36853688778673277
CclFAwfoj2M,1217,24,3302.247455631256,65.12238203381277,0.36853688778673277
Cclb4sRqloP,2195,144,5955.984523509126,390.73429220287665,0.36853688778673277
CcleL1Aoy5a,3920,169,10636.65573218942,458.57010682143164,0.36853688778673277
CclhPAModzo,2626,93,7125.473967533014,252.34923038102448,0.36853688778673277
CclkSHPIRo8,1905,85,5169.089073933889,230.6417697030869,0.36853688778673277
CclmyuYopMD,2198,81,5964.124821263353,219.7880393641181,0.36853688778673277
CcloGcUIX8Z,1999,109,5424.151736899656,295.7641517368997,0.36853688778673277
CclsBVcoBVP,3332,65,9041.157372361007,176.37311800824293,0.36853688778673277
Ccmq8bEo4uR,5714,180,15504.553789216925,488.4178652535958,0.36853688778673277
CcmwoG4o-gl,309,4,838.4506686853395,10.853730338968795,0.36853688778673277
Ccmx2Uso3pQ,1076,31,2919.653461182606,84.11641012700817,0.36853688778673277
Ccm1gL2IC_i,1699,41,4610.121961476996,111.25073597443016,0.36853688778673277
Ccnh6OpowYc,5146,267,13963.324081083356,724.4865001261671,0.36853688778673277
CcnsGaMoean,2186,20,5931.563630246446,54.268651694843975,0.36853688778673277
CcpLO3yIwkc,1645,47,4463.596601900917,127.53133148288335,0.36853688778673277
CcpUy7qqdXh,1878,57,5095.82639414585,154.66565733030532,0.36853688778673277
CcpY97kIbC4,2500,130,6783.581461855497,352.74623601648585,0.36853688778673277
Ccp6WEYINrz,1599,35,4338.778703002776,94.97014046597695,0.36853688778673277
CcqFcoFIti6,2919,153,7920.509714862478,415.15518546555643,0.36853688778673277
CcqLQpkoHdP,2499,120,6780.868029270755,325.6119101690639,0.36853688778673277
CcqXCbwIPOR,4594,159,12465.509294305662,431.4357809740096,0.36853688778673277
CcqXDENopmS,1058,34,2870.8116746572464,92.25670788123476,0.36853688778673277
Ccsl5FSolb7,1222,20,3315.814618554967,54.268651694843975,0.36853688778673277
Ccs0o8FoRmA,2698,73,7320.841113634452,198.08057868618053,0.36853688778673277
Ccs6QKWIbRV,479,9,1299.7342080915132,24.42089326267979,0.36853688778673277
CcuSD0lIedG,2305,65,6254.462107830768,176.37311800824293,0.36853688778673277
Ccurm-tI7aq,2504,102,6794.435192194466,276.77012364370427,0.36853688778673277
CcutxWKovvT,942,13,2556.0534948271516,35.274623601648585,0.36853688778673277
CcvjpF4oJfs,12156,339,32984.48650012617,919.8536462276054,0.36853688778673277
Ccvje72IvCi,3441,214,9336.921524097907,580.6745731348306,0.36853688778673277
CcvoIFVITGN,2412,68,6544.799394398184,184.51341576246952,0.36853688778673277
CcvpLGoor0g,3985,215,10813.028850197663,583.3880057195728,0.36853688778673277
Ccvq4H8IvhP,3830,153,10392.446799562622,415.15518546555643,0.36853688778673277
Ccvt99po4Vd,258,10,700.0656068634873,27.134325847421987,0.36853688778673277
Ccvyf1poaIK,4268,140,11580.930271679705,379.8805618639078,0.36853688778673277
Ccv5MXYog5c,1967,26,5337.321894187905,70.54924720329717,0.36853688778673277
CcxD-CCokHk,3161,116,8577.16040037009,314.75817983009506,0.36853688778673277
CcxlQyRIHiN,642,10,1742.0237194044917,27.134325847421987,0.36853688778673277
CcxrKzkqaXr,2528,86,6859.557574228279,233.35520228782912,0.36853688778673277
Ccxyir3NSzl,311,6,843.8775338548238,16.280595508453192,0.36853688778673277
CcyBuG4tQ2h,3115,59,8452.342501471949,160.09252249978974,0.36853688778673277
CcyLZskIyH-,1098,57,2979.3489780469345,154.66565733030532,0.36853688778673277
Cczhn0XIyzc,1966,76,5334.608461603163,206.22087644040712,0.36853688778673277
Cc0pbHKIy5-,1392,67,3777.0981579611407,181.7999831777273,0.36853688778673277
Cc0r-tuIdgJ,317,3,860.158129363277,8.140297754226596,0.36853688778673277
Cc01U20Iolc,1732,71,4699.665236773489,192.65371351669611,0.36853688778673277
Cc2KaZgopuB,1506,26,4086.4294726217513,70.54924720329717,0.36853688778673277
Cc2ddOTIusL,1019,13,2764.9878038523007,35.274623601648585,0.36853688778673277
Cc2xoEcoJs4,2201,45,5972.265119017579,122.10446631339894,0.36853688778673277
Cc3DXBwIvD4,2752,168,7467.366473210532,455.8566742366894,0.36853688778673277
Cc3LKy3oeQ9,2599,20,7052.2112877449745,54.268651694843975,0.36853688778673277
Cc3RtqTI6mJ,236,5,640.370089999159,13.567162923710994,0.36853688778673277
Cc4w7sRIpal,902,9,2447.5161914374635,24.42089326267979,0.36853688778673277
Cc40PskINxD,1876,37,5090.399528976365,100.39700563546135,0.36853688778673277
Cc5CFKvoapO,933,33,2531.6326015644713,89.54327529649257,0.36853688778673277
Cc5ZvtbISpm,363,15,984.9760282614182,40.701488771132986,0.36853688778673277
Cc8AeDSI8fI,1186,42,3218.131045504248,113.96416855917235,0.36853688778673277
Cc8BI6JI7hO,1982,38,5378.023382959038,103.11043822020356,0.36853688778673277
Cc8FaBFISum,903,16,2450.2296240222054,43.41492135587518,0.36853688778673277
Cc92ZyJIB48,2642,80,7168.88888888889,217.0746067793759,0.36853688778673277
Cc98M3Eo2Wu,752,6,2040.5013037261335,16.280595508453192,0.36853688778673277
Cc99CU9I0RU,713,6,1934.6774329211878,16.280595508453192,0.36853688778673277
Cc-DikDovjG,2152,36,5839.306922365212,97.68357305071916,0.36853688778673277
Cc-L1s1ICNJ,2548,106,6913.826225923122,287.6238539826731,0.36853688778673277
CdAZ5uGofJm,1832,52,4971.008495247708,141.09849440659434,0.36853688778673277
CdAhywjIOJY,772,10,2094.7699554209776,27.134325847421987,0.36853688778673277
CdAqmdeIbRq,1385,56,3758.1041298679456,151.95222474556314,0.36853688778673277
CdAwnVnoxJK,1867,71,5065.978635713685,192.65371351669611,0.36853688778673277
CdA2sJXoiN9,2414,72,6550.226259567668,195.36714610143832,0.36853688778673277
CdBRG8OIN_p,313,3,849.3043990243083,8.140297754226596,0.36853688778673277
CdBZ029I-CW,1406,56,3815.086214147532,151.95222474556314,0.36853688778673277
CdBgxwsIklI,3230,110,8764.387248717303,298.47758432164187,0.36853688778673277
CdC3q8NIVLU,928,17,2518.0654386407605,46.12835394061738,0.36853688778673277
CdC6ETTICWB,2354,112,6387.4203044831365,303.9044494911263,0.36853688778673277
CdDTklUoS6V,1543,49,4186.826478257213,132.95819665236775,0.36853688778673277
CdEGEtEoMVV,1730,60,4694.238371604004,162.80595508453194,0.36853688778673277
CdF8rWmoxTU,1238,36,3359.229539910842,97.68357305071916,0.36853688778673277
CdGTlwoIjEj,1387,53,3763.53099503743,143.81192699133655,0.36853688778673277
CdGZt3ToVGc,3219,135,8734.539490285139,366.31339894019686,0.36853688778673277
CdGf70gIPTc,1104,4,2995.6295735553877,10.853730338968795,0.36853688778673277
CdGmyAaI9Xc,960,19,2604.895281352511,51.55521911010178,0.36853688778673277
CdGtrRDINFv,3139,105,8517.464883505761,284.91042139793086,0.36853688778673277
CdIA6rLorjB,578,10,1568.364033980991,27.134325847421987,0.36853688778673277
CdIhA-XoufY,1117,33,3030.904197157036,89.54327529649257,0.36853688778673277
CdIv1wSoIMp,2655,123,7204.163512490538,333.7522079232905,0.36853688778673277
CdJI6YgI9CT,1210,52,3283.253427538061,141.09849440659434,0.36853688778673277
CdJMK79IrO7,2021,81,5483.847253763984,219.7880393641181,0.36853688778673277
CdKrSEdo10_,2298,101,6235.468079737573,274.0566910589621,0.36853688778673277
CdK0SGCowG-,212,1,575.2477079653462,2.7134325847421987,0.36853688778673277
CdK11ZxIN50,2400,111,6512.238203381277,301.19101690638405,0.36853688778673277
CdLDNNNom__,862,26,2338.9788880477754,70.54924720329717,0.36853688778673277
CdLKoxsoL43,3358,187,9111.706619564304,507.4118933467912,0.36853688778673277
CdLebF9oVU-,1195,68,3242.551938766928,184.51341576246952,0.36853688778673277
CdL0ei1Imv_,6726,216,18250.54756497603,586.1014383043149,0.36853688778673277
CdL4d9jI6sy,1229,51,3334.8086466481623,138.38506182185213,0.36853688778673277
CdNW6cWIjn4,2419,42,6563.793422491379,113.96416855917235,0.36853688778673277
CdNh4DxI_tw,1764,74,4786.495079485238,200.7940112709227,0.36853688778673277
CdOJ0mPImQ9,766,11,2078.4893599125244,29.847758432164188,0.36853688778673277
CdOmSkHDP2h,1356,81,3679.4145849104216,219.7880393641181,0.36853688778673277
CdQOqx2oX3L,3210,178,8710.118597022458,482.9910000841114,0.36853688778673277
CdQp-GIoo1r,2684,150,7282.853057448062,407.01488771132983,0.36853688778673277
CdRKAYHIHaA,1054,84,2859.9579443182774,227.9283371183447,0.36853688778673277
CdSkZ_SoePn,2227,38,6042.814366220877,103.11043822020356,0.36853688778673277
CdSv4-voBqi,197,1,534.5462191942132,2.7134325847421987,0.36853688778673277
CdS53g4o87i,1057,17,2868.098242072504,46.12835394061738,0.36853688778673277
CdS8hDWondJ,2948,129,7999.199259820002,350.0328034317437,0.36853688778673277
CdTSNTcoXsa,568,8,1541.229708133569,21.70746067793759,0.36853688778673277
CdTdSF6IjyM,1917,42,5201.650264950796,113.96416855917235,0.36853688778673277
CdVE-RpoIBL,2167,85,5880.008411136345,230.6417697030869,0.36853688778673277
CdVPdDkorPY,1748,73,4743.080158129364,198.08057868618053,0.36853688778673277
CdVYF2IIht-,2055,102,5576.103961645219,276.77012364370427,0.36853688778673277
CdVl0ogI3CT,1918,41,5204.3636975355375,111.25073597443016,0.36853688778673277
CdVsrPbo1Cv,1773,70,4810.915972747918,189.9402809319539,0.36853688778673277
CdV3B3QoxlL,2080,71,5643.939776263774,192.65371351669611,0.36853688778673277
CdWKsHxIodq,5491,456,14899.458322819413,1237.3252586424426,0.36853688778673277
CdXsb-AoKtB,1006,46,2729.713180250652,124.81789889814115,0.36853688778673277
CdYQHjdoV6x,487,5,1321.4416687694509,13.567162923710994,0.36853688778673277
CdYYTblIYIP,3482,105,9448.172260072337,284.91042139793086,0.36853688778673277
CdYjNF9IpMl,935,85,2537.059466733956,230.6417697030869,0.36853688778673277
CdYqn2UIMvI,1791,57,4859.757759273278,154.66565733030532,0.36853688778673277
CdYsnSzIccN,999,7,2710.719152157457,18.994028093195393,0.36853688778673277
CdajkpfIGUJ,1636,68,4439.175708638238,184.51341576246952,0.36853688778673277
Cdaxl0Qob4a,2441,48,6623.488939355708,130.24476406762554,0.36853688778673277
Cda6R6mIDJs,2158,114,5855.587517873665,309.33131466061064,0.36853688778673277
CdbBQrtIkkb,1722,53,4672.530910926066,143.81192699133655,0.36853688778673277
CdbHS6IIp0Q,3365,30,9130.700647657499,81.40297754226597,0.36853688778673277
Cdc3w3IoDvN,1121,25,3041.757927496005,67.83581461855498,0.36853688778673277
CddCSeqo4Ez,2658,108,7212.3038102447645,293.05071915215746,0.36853688778673277
CddVKDxIKZO,516,5,1400.1312137269747,13.567162923710994,0.36853688778673277
CddYR_jowRA,1299,28,3524.7489275801163,75.97611237278157,0.36853688778673277
CddhLWJIX-T,1727,49,4686.098073849777,132.95819665236775,0.36853688778673277
CddjSWTIkhF,662,35,1796.2923710993357,94.97014046597695,0.36853688778673277
CddoxA-oESF,1353,62,3671.274287156195,168.23282025401633,0.36853688778673277
CddsAN-oPpF,942,58,2556.0534948271516,157.37908991504753,0.36853688778673277
Cdd5CbfoFZ8,4927,170,13369.082345024814,461.2835394061738,0.36853688778673277
CdfMZkfIkpc,6696,164,18169.144587433762,445.0029438977206,0.36853688778673277
CdfkTJ8IC6A,1425,52,3866.6414332576333,141.09849440659434,0.36853688778673277
Cdf90qNo-oK,953,49,2585.9012532593156,132.95819665236775,0.36853688778673277
CdgE-bEooKu,2194,131,5953.271090924384,355.45966860122803,0.36853688778673277
CdgKb77o0RG,683,15,1853.2744553789219,40.701488771132986,0.36853688778673277
CdgQ___ILgL,2852,68,7738.709731684751,184.51341576246952,0.36853688778673277
CdgYGzyo1ln,1829,26,4962.868197493482,70.54924720329717,0.36853688778673277
Cdgf5v3IOpn,1413,36,3834.080242240727,97.68357305071916,0.36853688778673277
Cdh_6_HIj7J,2526,95,6854.130709058794,257.7760955505089,0.36853688778673277
CdiJSP0oP9a,1943,103,5272.199512154092,279.4835562284465,0.36853688778673277
CdiW6Z9o2XH,2100,75,5698.208427958618,203.50744385566492,0.36853688778673277
CdigaSMogLj,1739,107,4718.659264866684,290.3372865674153,0.36853688778673277
Cdi8-dVI3L4,329,4,892.7193203801834,10.853730338968795,0.36853688778673277
CdkqR1nor6b,531,18,1440.8327024981077,48.84178652535958,0.36853688778673277
CdlDv8RoB23,1091,22,2960.354949953739,59.695516864328376,0.36853688778673277
CdlTzrmoqtV,1072,15,2908.799730843637,40.701488771132986,0.36853688778673277
CdliLS8IsY3,486,9,1318.7282361847087,24.42089326267979,0.36853688778673277
CdnCJYMotik,1174,15,3185.5698544873417,40.701488771132986,0.36853688778673277
CdnThqgIpce,2754,80,7472.7933383800155,217.0746067793759,0.36853688778673277
Cdnpg-0oNaT,502,25,1362.1431575405838,67.83581461855498,0.36853688778673277
CdnxvLQono_,694,29,1883.122213811086,78.68954495752376,0.36853688778673277
Cdn6XLDIcgw,2404,38,6523.091933720246,103.11043822020356,0.36853688778673277
CdoCwOyIuIX,2609,47,7079.345613592397,127.53133148288335,0.36853688778673277
CdoKV4CIJLD,3062,125,8308.530574480614,339.17907309277484,0.36853688778673277
CdoW4m4o0tB,5136,594,13936.189755235933,1611.7789553368661,0.36853688778673277
